latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-11.60375,30.20133,355.62,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.62,13.71,D
-11.60226,34.97552,347.66,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.67,7.18,D
-11.60132,33.66175,335.29,0.49,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.48,2.13,D
-11.60075,33.37004,340.18,0.47,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.05,5.66,D
-11.60031,29.9782,340.49,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,297,5.32,D
-11.59826,31.97203,337.83,0.41,0.37,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.67,4.9,D
-11.59762,33.66113,337.02,0.49,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.56,3.45,D
-11.59753,29.97416,339.46,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.88,4.47,D
-11.597,29.97768,345.73,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.94,4.47,D
-11.59185,40.03368,342.28,0.41,0.61,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.37,3.7,D
-11.59045,40.03312,340.97,0.41,0.61,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.54,2.56,D
-11.58731,35.16085,338.49,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.88,3.84,D
-11.58689,37.84351,339.43,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,305.08,6.17,D
-11.58533,37.84539,336.36,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.86,4.9,D
-11.58457,31.96979,342.08,0.41,0.37,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.02,4.83,D
-11.58174,31.96546,350.15,0.41,0.37,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.5,15.52,D
-11.58162,35.02417,340.16,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.38,4.76,D
-11.58114,31.96926,342.27,0.41,0.37,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.16,7.76,D
-11.57969,35.20573,334.57,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.81,4.02,D
-11.57837,35.21349,342.67,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.91,5.97,D
-11.57807,34.97276,349.61,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.58,9.71,D
-11.57776,35.21705,347.96,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.12,8.08,D
-11.57696,34.1798,334.51,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.25,8.03,D
-11.57615,39.3927,335.28,0.37,0.58,2023-10-17,1132,1,VIIRS,n,2.0NRT,269.9,3.51,D
-11.57613,34.18468,336.77,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,291.12,8.03,D
-11.57475,33.79924,340.39,0.5,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.93,6.14,D
-11.57368,34.18146,336.09,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.22,3.68,D
-11.5716,35.08273,343.85,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.04,12.97,D
-11.56641,37.10386,348.77,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.22,6.47,D
-11.56566,37.8507,339.53,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,304.57,6.98,D
-11.56555,37.10868,348.14,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,290.22,7.99,D
-11.56402,37.85258,336.37,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.55,6.33,D
-11.56182,37.10298,331,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.09,6.47,D
-11.56097,37.10776,333.87,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.41,7.99,D
-11.56066,36.69395,337.61,0.49,0.49,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.63,3.84,D
-11.55975,37.35757,350.36,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.31,11.33,D
-11.55793,36.69498,339.44,0.5,0.49,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.13,5.09,D
-11.5575,37.35537,343.08,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.71,9.28,D
-11.55698,34.16399,339.82,0.52,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.05,4.74,D
-11.55596,37.82144,341,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,305.4,4.59,D
-11.55539,39.74538,346.44,0.39,0.6,2023-10-17,1132,1,VIIRS,n,2.0NRT,265.16,8.95,D
-11.55532,39.74402,356.12,0.4,0.6,2023-10-17,1132,1,VIIRS,l,2.0NRT,265.73,11.14,D
-11.55496,35.01146,334.66,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.51,6.93,D
-11.55446,35.25562,330.67,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,291.68,2.94,D
-11.55317,34.16336,345.7,0.52,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,294,5.26,D
-11.55304,33.79167,340.7,0.5,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.2,5.41,D
-11.55138,34.10329,338.81,0.52,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.33,4.33,D
-11.55114,37.82056,336.33,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.79,4.59,D
-11.55074,34.9883,334.48,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.73,3.94,D
-11.54976,39.74516,356.65,0.39,0.6,2023-10-17,1132,1,VIIRS,l,2.0NRT,268.31,8.95,D
-11.5497,39.74379,342.5,0.4,0.6,2023-10-17,1132,1,VIIRS,n,2.0NRT,267.65,6.13,D
-11.54901,39.74749,334.47,0.4,0.6,2023-10-17,1132,1,VIIRS,n,2.0NRT,268.57,4.48,D
-11.54893,35.04633,331.1,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.56,2.46,D
-11.54861,34.97665,333.2,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.39,2.06,D
-11.54814,34.97943,330.48,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.68,2.06,D
-11.54798,35.19601,336.14,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.2,4.12,D
-11.54786,33.32676,337.83,0.47,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.13,2.93,D
-11.54682,34.10728,335.03,0.52,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.75,4.72,D
-11.5462,34.99072,332.94,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.81,3.94,D
-11.54596,33.99553,347.48,0.51,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.13,10.74,D
-11.54581,35.16031,330.81,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.02,2.04,D
-11.54568,34.99379,348.47,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.65,6.23,D
-11.54496,30.16307,342.44,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.5,5.61,D
-11.54443,30.16658,341.57,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.5,6.5,D
-11.54435,35.04889,335.55,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.74,2.46,D
-11.54177,35.01617,344.04,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.61,4.46,D
-11.54174,35.15976,330.45,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.73,2.04,D
-11.54167,34.99312,334.21,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.32,3.93,D
-11.5411,35.16349,337.08,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.98,3.28,D
-11.54077,35.1413,338.51,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.74,8.95,D
-11.54071,33.34759,336.68,0.47,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.56,4.1,D
-11.54014,35.14496,343.39,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.99,8.95,D
-11.54004,35.31525,353.56,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.09,8.78,D
-11.5394,35.31895,341.18,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.58,3.94,D
-11.53836,40.01158,336.99,0.41,0.61,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.32,5.28,D
-11.53779,35.01536,340.12,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.78,4.16,D
-11.53763,40.01537,349.46,0.41,0.61,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.89,5.28,D
-11.53475,37.85606,339.46,0.59,0.53,2023-10-17,1132,1,VIIRS,n,2.0NRT,304.94,8.08,D
-11.53469,35.32189,338.05,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.75,6.72,D
-11.53454,35.20135,334.02,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.34,55.97,D
-11.53391,35.20502,348.71,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,312.49,55.97,D
-11.53096,35.02358,330.92,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.92,1.15,D
-11.53053,35.00152,334.7,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.29,2.54,D
-11.52997,35.32484,337.94,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.69,2.6,D
-11.52985,35.20436,332.55,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.89,3.85,D
-11.52672,35.10259,330.94,0.39,0.44,2023-10-17,1132,1,VIIRS,l,2.0NRT,301.51,3.2,D
-11.52621,34.20784,330.68,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.89,2.53,D
-11.52377,33.96626,336.58,0.51,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.96,2.7,D
-11.52309,35.31594,331.26,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.84,5.22,D
-11.51972,33.89862,339.36,0.5,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.96,3.81,D
-11.51798,35.00265,355.25,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,305.55,10.95,D
-11.51738,35.00623,355.19,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,306.74,10.95,D
-11.51493,26.45711,332.16,0.48,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.05,6.49,D
-11.5134,35.00542,341.43,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,304.94,5.39,D
-11.50952,38.19149,337.99,0.62,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.17,2.9,D
-11.50866,33.5653,335.08,0.48,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.82,2.91,D
-11.50864,34.21905,349.39,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.26,16.35,D
-11.50721,34.22759,334.11,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.48,2.65,D
-11.50481,34.21847,331.57,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.25,4.21,D
-11.50456,38.19062,335.48,0.62,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.5,2.9,D
-11.50407,34.22285,332.58,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.23,4.21,D
-11.50138,38.18608,334.79,0.62,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.4,9.13,D
-11.50064,38.18406,336.93,0.62,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.34,4.91,D
-11.50024,34.22231,340.96,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.51,4.21,D
-11.49887,35.24009,343.88,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.68,3.07,D
-11.49841,35.24074,342.08,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.13,4.56,D
-11.49627,35.20582,344.99,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.07,3.66,D
-11.49569,38.18319,339.19,0.62,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.82,4.91,D
-11.49366,35.17176,343.64,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.34,7.8,D
-11.49221,35.20513,334.2,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.91,3.66,D
-11.49166,43.31082,337.4,0.68,0.74,2023-10-17,1132,1,VIIRS,n,2.0NRT,277.46,7.37,D
-11.49073,43.31527,341.24,0.68,0.74,2023-10-17,1132,1,VIIRS,n,2.0NRT,276.71,7.37,D
-11.47841,35.18797,336.72,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.15,1.91,D
-11.47773,37.14738,332.98,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,277.15,3.78,D
-11.47368,37.14891,356.2,0.53,0.5,2023-10-17,1132,1,VIIRS,l,2.0NRT,283.66,17.72,D
-11.47284,37.15369,335.07,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,276.13,4.93,D
-11.47231,35.22393,331.16,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.35,3.71,D
-11.46823,37.15283,335.87,0.53,0.5,2023-10-17,1132,1,VIIRS,n,2.0NRT,283.06,4.17,D
-11.46435,34.22535,337.15,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,281.96,53.52,D
-11.46346,35.17775,336.61,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.7,5.82,D
-11.46282,35.18151,334.67,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.11,3.96,D
-11.46133,35.16581,343.42,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.48,10.25,D
-11.46129,34.22021,335.14,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,283.26,53.52,D
-11.45982,34.22892,349.86,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,285.37,46.4,D
-11.45972,37.32365,352.21,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.9,27.31,D
-11.45933,33.56618,347.57,0.48,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.92,7.27,D
-11.45871,34.22112,348.54,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.34,174.01,D
-11.45782,37.32066,335.13,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.08,24.91,D
-11.45751,34.21934,341.29,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.07,141.33,D
-11.45728,34.2298,347.54,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,285.87,12.49,D
-11.45728,35.1651,342.57,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.24,10.25,D
-11.45711,33.56274,339.74,0.48,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.53,4.51,D
-11.45694,37.32564,351.61,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,308.2,32.64,D
-11.45666,35.1687,350.32,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.79,10.25,D
-11.45605,34.22797,354.69,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.28,36.11,D
-11.45599,34.04737,339.81,0.51,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.39,7,D
-11.45583,29.9691,333.08,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.46,2.73,D
-11.45532,34.23228,334.12,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,285.47,36.11,D
-11.45506,37.32274,347.8,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,306.97,27.31,D
-11.45492,34.22025,343.21,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,290.45,174.01,D
-11.45421,34.22454,320.47,0.53,0.42,2023-10-17,1132,1,VIIRS,l,2.0NRT,323.19,174.01,D
-11.45415,37.32773,344.07,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.06,27.31,D
-11.45372,34.21853,338.02,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.93,141.33,D
-11.45351,34.22882,347.98,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.33,12.49,D
-11.45261,35.16803,333.35,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.64,4.08,D
-11.45228,34.22701,352.86,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,290.35,36.11,D
-11.45228,37.32475,351.57,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.67,32.64,D
-11.45198,35.17166,339.08,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.24,5.36,D
-11.45171,34.98053,339.49,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.84,2.17,D
-11.45156,34.23128,331.83,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.33,36.11,D
-11.45112,34.21947,334.73,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.91,6.57,D
-11.45097,40.34233,331.79,0.43,0.62,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.93,2.75,D
-11.45043,34.22365,346.07,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.17,6.57,D
-11.4504,37.32187,335.15,0.55,0.51,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.88,4.46,D
-11.44974,34.22781,334.44,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.65,8.74,D
-11.44921,34.22195,338.97,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.62,6.09,D
-11.44852,34.22606,333.29,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.88,6.58,D
-11.44814,29.97509,338.4,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,291.66,4.37,D
-11.44731,34.21875,348.11,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,288.37,6.57,D
-11.44729,35.17471,335.89,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.89,5.36,D
-11.44666,35.17841,355.35,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.74,11.99,D
-11.44636,36.58192,349.41,0.49,0.48,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.15,7.05,D
-11.4461,34.21713,350.11,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.09,6.09,D
-11.44539,34.22129,333.12,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.38,6.09,D
-11.44203,40.01122,330.16,0.41,0.61,2023-10-17,1132,1,VIIRS,n,2.0NRT,279.72,5.46,D
-11.44138,34.23086,330.49,0.53,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.52,6.13,D
-11.4408,40.3565,333.38,0.44,0.62,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.75,3.89,D
-11.43984,35.29141,345.96,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.21,5.6,D
-11.43917,35.02933,335.63,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.62,1.93,D
-11.43718,40.00637,331.82,0.41,0.61,2023-10-17,1132,1,VIIRS,n,2.0NRT,279.45,5.46,D
-11.43644,40.01022,355.98,0.41,0.61,2023-10-17,1132,1,VIIRS,l,2.0NRT,280.2,5.46,D
-11.43573,35.02532,337.95,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,288.1,4.62,D
-11.43516,35.02859,354.71,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.87,4.62,D
-11.43507,35.17295,330.63,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.97,2.67,D
-11.43379,30.18093,330.6,0.38,0.36,2023-10-17,1132,1,VIIRS,l,2.0NRT,303.31,3.8,D
-11.43122,35.1471,330.52,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.52,1.19,D
-11.4306,33.56289,336.09,0.48,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.47,4.8,D
-11.43052,29.97952,331.89,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,291.89,3.01,D
-11.43046,40.19374,333.96,0.43,0.62,2023-10-17,1132,1,VIIRS,n,2.0NRT,285.47,3.59,D
-11.42998,29.98303,332.03,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,291.07,2.76,D
-11.42655,34.03733,331.5,0.51,0.41,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.34,8.56,D
-11.42256,30.03202,353.31,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.79,24.01,D
-11.42236,34.97426,340.3,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.93,2.01,D
-11.41925,30.0315,336.17,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.39,3,D
-11.41872,30.03501,336.5,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.24,3,D
-11.41508,34.99305,336.37,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.5,2.35,D
-11.41072,33.56873,338.07,0.49,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.21,5.06,D
-11.4095,32.59657,334.65,0.44,0.38,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.53,4.85,D
-11.40885,32.60057,345.66,0.44,0.38,2023-10-17,1132,1,VIIRS,n,2.0NRT,288,4.85,D
-11.40533,32.59999,334.86,0.44,0.38,2023-10-17,1132,1,VIIRS,n,2.0NRT,289.39,4.85,D
-11.40256,34.20428,341.54,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.81,55.96,D
-11.39876,34.20351,349.21,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,283.85,18.08,D
-11.3981,35.16957,356.41,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.22,8.12,D
-11.39796,35.16935,355.84,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.06,10.35,D
-11.3974,35.17352,343.6,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.88,8.12,D
-11.39729,35.17332,344.25,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.21,10.35,D
-11.39702,35.27164,335.47,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.63,3.44,D
-11.39535,35.16,352.53,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.62,4.86,D
-11.39464,35.16425,343.55,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.06,4.86,D
-11.39393,35.16848,338.02,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.2,3.73,D
-11.39325,35.17251,343.02,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.22,3.73,D
-11.39198,35.18011,343.11,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.73,7.49,D
-11.38921,35.17176,337.09,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.81,3.73,D
-11.38702,35.28076,335.24,0.4,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.51,3.56,D
-11.38149,35.31229,340.76,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,299.67,5.67,D
-11.38081,35.31616,336.65,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.39,5.67,D
-11.38077,34.97654,336.24,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.73,1.71,D
-11.3787,33.26046,337.24,0.47,0.4,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.13,5.03,D
-11.37826,35.31182,341.08,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.52,8.82,D
-11.37761,35.31567,340.25,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,296.06,8.82,D
-11.37759,35.21592,336.01,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.26,2.19,D
-11.37738,35.31168,334.59,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,297.89,3.24,D
-11.37697,35.31952,335.46,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.96,2.28,D
-11.3767,35.31552,333.45,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.83,3.24,D
-11.37603,35.31935,333.78,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,293.59,2.42,D
-11.37577,29.8696,332.94,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,288.95,2.56,D
-11.36939,27.12668,331.75,0.44,0.39,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.75,14.45,D
-11.35844,35.18083,334.26,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.64,2.79,D
-11.35778,35.18468,344.53,0.4,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.09,5.22,D
-11.35493,38.30611,339.74,0.32,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,302.64,3.99,D
-11.35216,35.07132,334.43,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,301.01,1.47,D
-11.35152,38.29652,350.93,0.32,0.54,2023-10-17,1132,1,VIIRS,n,2.0NRT,303.13,4.85,D
-11.35126,34.13654,338.33,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,286.76,2.66,D
-11.35086,35.47485,336.25,0.42,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,300.36,2.28,D
-11.34952,29.99819,339.51,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,292.31,4.44,D
-11.34799,34.13809,334.78,0.52,0.42,2023-10-17,1132,1,VIIRS,n,2.0NRT,287.97,4.54,D
-11.34642,35.32557,340.02,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.43,7.54,D
-11.34621,29.99768,336.72,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,291.22,4.44,D
-11.34577,35.32941,349.19,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,298.52,6.13,D
-11.34568,30.00118,339.92,0.38,0.36,2023-10-17,1132,1,VIIRS,n,2.0NRT,295.96,4.44,D
-11.34512,35.08818,337.09,0.39,0.44,2023-10-17,1132,1,VIIRS,n,2.0NRT,305.33,2.8,D
-11.34232,35.32489,335.35,0.41,0.45,2023-10-17,1132,1,VIIRS,n,2.0NRT,294.74,3.29,D
